0th energy cost ,time_one_episode,0th greedy qoe,0th HEFT energy cost,0th run time cost ,0th HEFT run time cost,value_loss,0th qoe ,mean reward,policy_loss,clipfrac,0th greedy run time cost,policy_entropy,0th greedy energy cost,0th HEFT qoe,approxkl,time_step,time_elapsed
6468.0817641175345,28.972705125808716,0.009686189790367805,6460.546929762217,1036.3066935485203,905.3067227169673,0.0030736089684069157,0.021614088540325014,0.007271119557572935,-0.003746397327631712,0.06233665347099304,1037.390695807139,0.3371519148349762,6708.355257464549,0.08760918985517252,0.004583030007779598,11,384.7298240661621
6489.060941651257,28.640165090560913,0.02027418972878582,6460.546929762217,1009.3201060479482,905.3067227169673,0.0030230972915887833,0.03485008968548539,0.018914022866057503,-0.002591670025140047,0.049543339759111404,1019.1898942184448,0.3152737319469452,6662.793471375479,0.08760918985517252,0.0037657846696674824,12,413.47187089920044
6470.790204606324,30.028129816055298,0.03128974060606562,6460.546929762217,1014.7858787285487,905.3067227169673,0.0027215839363634586,0.033509637162679864,0.02730661698447485,-0.0021051676012575626,0.059926677495241165,1004.6394699188869,0.29881247878074646,6600.529049353588,0.08760918985517252,0.00440844614058733,13,443.6057541370392
6472.065437991385,30.457603216171265,0.04254802659346945,6460.546929762217,995.3708950153986,905.3067227169673,0.0033957562409341335,0.04423246217364649,0.034954193374007264,-0.0037218574434518814,0.03881999850273132,985.2289258530935,0.27974575757980347,6559.569863497213,0.08760918985517252,0.003257921664044261,14,474.1696584224701
6489.463834016367,30.677189111709595,0.03860574138019061,6460.546929762217,1001.9461638978322,905.3067227169673,0.0031853399705141783,0.03980774824957185,0.04160509519449213,-0.002421023091301322,0.032329998910427094,993.4150908501944,0.26317939162254333,6563.217092109324,0.08760918985517252,0.0027791964821517467,15,504.9535162448883
6471.326086033935,30.515260457992554,0.04690409571674443,6460.546929762217,983.2306908823649,905.3067227169673,0.0044706459157168865,0.05013187825309326,0.045326036555988665,-0.0014350309502333403,0.042223334312438965,975.9103112627665,0.24884244799613953,6538.892952703603,0.08760918985517252,0.0036200094036757946,16,535.5735323429108
6432.973353270518,30.57667565345764,0.05408904351490274,6460.546929762217,982.8179066734313,905.3067227169673,0.0035057715140283108,0.050922646074082874,0.04844190283437117,-0.0007450410630553961,0.0360933318734169,966.8882497240702,0.24199846386909485,6495.342670612589,0.08760918985517252,0.003039529314264655,17,566.2598531246185
6409.724715306092,30.73145055770874,0.05259334880554522,6460.546929762217,980.3067029972077,905.3067227169673,0.0063237957656383514,0.05285969366190977,0.05212265907728884,4.615252328221686e-05,0.042570002377033234,974.6148941450118,0.23877675831317902,6466.830653797353,0.08760918985517252,0.004185092635452747,18,597.095737695694
6416.518836396839,30.710124254226685,0.05786273211138768,6460.546929762217,978.2193498153688,905.3067227169673,0.00509169977158308,0.0528922863062867,0.051023785658770436,0.00374993565492332,0.06965998560190201,960.769607933998,0.26034286618232727,6481.507680817922,0.08760918985517252,0.0075579555705189705,19,627.9110136032104
6446.25423746755,33.31023120880127,0.05292224377552537,6460.546929762217,973.8029077434542,905.3067227169673,0.004531841725111008,0.05378710746004814,0.05193942265967672,0.0014959888067096472,0.04663332924246788,972.2081864821116,0.24286139011383057,6484.32740798706,0.08760918985517252,0.005059489049017429,20,661.3274841308594
6405.858191936036,34.6618070602417,0.06255641564261913,6460.546929762217,969.0387943967185,905.3067227169673,0.003712358418852091,0.05852537467620929,0.055438101428242396,-0.0001332293904852122,0.034656669944524765,957.8206124753954,0.22804851830005646,6439.935652414145,0.08760918985517252,0.0036743979435414076,21,696.1084179878235
6376.416532271575,34.72490453720093,0.06158058230043025,6460.546929762217,1001.5916879256567,905.3067227169673,0.005459836684167385,0.04760197025521136,0.056319595611337966,-0.00045583659084513783,0.03797333687543869,963.3244468367894,0.2307826727628708,6416.255861049297,0.08760918985517252,0.004119364079087973,22,730.9377603530884
6366.521198662821,34.933045387268066,0.059820497890049264,6460.546929762217,978.6055609970092,905.3067227169673,0.00475626066327095,0.05783291910026061,0.05762032243760192,-0.0010614279890432954,0.0524199903011322,967.8224001569749,0.22619310021400452,6412.815331586812,0.08760918985517252,0.006911432836204767,23,765.9710049629211
6378.269396315716,33.60089325904846,0.062588384856162,6460.546929762217,975.720509517034,905.3067227169673,0.004689753986895084,0.05943951354308334,0.05983196861684942,0.002385701984167099,0.04347333312034607,963.2440791250864,0.2219351977109909,6407.136804235382,0.08760918985517252,0.00630772253498435,24,799.6751821041107
6380.874561148784,34.87981820106506,0.0652185107374493,6460.546929762217,972.3741291208266,905.3067227169673,0.004184177611023188,0.05939801382892086,0.06115786760003487,-0.00040758337127044797,0.045936666429042816,956.7087892942429,0.21925607323646545,6413.43311014384,0.08760918985517252,0.006393066607415676,25,834.6664032936096
6410.9824429333,36.31129741668701,0.06697431254058875,6460.546929762217,980.9280755955378,905.3067227169673,0.004860400687903166,0.05332847058690592,0.060555912013400166,0.0001676571264397353,0.05744665861129761,950.2221866025924,0.21289920806884766,6429.753955814921,0.08760918985517252,0.007858337834477425,26,871.090273141861
6398.099132403464,35.6040313243866,0.06680878653763428,6460.546929762217,975.6405767739614,905.3067227169673,0.005493191070854664,0.057199702281754965,0.06111133918592759,0.0004708475898951292,0.047306664288043976,952.9030266326268,0.21170678734779358,6401.698431596172,0.08760918985517252,0.004841501358896494,27,906.8064408302307
6385.408686942393,34.78921103477478,0.06605535391177965,6460.546929762217,978.148805964152,905.3067227169673,0.005246197339147329,0.05583860516205718,0.06202540566641003,-0.00042794793262146413,0.04362666979432106,955.4352049827576,0.20009982585906982,6411.701131531728,0.08760918985517252,0.0055196648463606834,28,941.7060995101929
6371.325854918467,34.99608612060547,0.06727825417803604,6460.546929762217,976.4334179684322,905.3067227169673,0.004107353277504444,0.057429093436871644,0.0625063001296822,0.0008002198301255703,0.047983333468437195,955.2168112808863,0.21114251017570496,6386.118460669353,0.08760918985517252,0.004924501292407513,29,976.8032398223877
6364.867882726643,34.39123010635376,0.0692863398643207,6460.546929762217,971.3827553173702,905.3067227169673,0.004048670642077923,0.061606813560840454,0.06262827806553074,-0.0011945792939513922,0.051413338631391525,947.3868001880645,0.20603477954864502,6410.364705767517,0.08760918985517252,0.00668322155252099,30,1011.3153908252716
6401.536381953076,33.53578281402588,0.06762121685169975,6460.546929762217,953.7870936428706,905.3067227169673,0.004068941809237003,0.06686815786420078,0.0645393575913892,-8.284011710202321e-05,0.04135332629084587,951.0109142929713,0.21284468472003937,6422.462164022726,0.08760918985517252,0.004320289008319378,31,1044.9621167182922
6367.203601160788,32.19574594497681,0.06455559096027687,6460.546929762217,965.9815186993281,905.3067227169673,0.003942180424928665,0.063493430984138,0.06573759970131547,0.0007601724937558174,0.04074999317526817,956.8712475516,0.20569226145744324,6418.702615735117,0.08760918985517252,0.004239746369421482,32,1077.2819519042969
6378.459417312979,33.57108688354492,0.06726092855828955,6460.546929762217,967.3014960130055,905.3067227169673,0.004803289659321308,0.06188243521362317,0.0659482522525449,0.0003073032130487263,0.041073333472013474,953.8645759674707,0.2032318115234375,6398.694585047354,0.08760918985517252,0.003910531289875507,33,1110.9594576358795
6373.917070542146,33.71563959121704,0.061899646870076486,6460.546929762217,954.2607031488419,905.3067227169673,0.005410012789070606,0.06874555447235442,0.06653626969443158,0.0017390992725268006,0.06073664873838425,958.8860267384847,0.2072179764509201,6433.132951458281,0.08760918985517252,0.008646554313600063,34,1144.8066928386688
6291.805793699188,33.924521684646606,0.022943175161586938,6460.546929762217,1097.9312481419247,905.3067227169673,0.006421543657779694,0.003314123941229677,0.0641123140068582,-0.005417261738330126,0.15290334820747375,1053.7218185183206,0.26130977272987366,6376.188776617534,0.08760918985517252,0.05328170582652092,35,1178.861839056015
6348.079936825869,33.24106574058533,0.05756480564199009,6460.546929762217,1047.0821171315513,905.3067227169673,0.008735447190701962,0.025170192508270916,0.008874727285633918,0.002983414800837636,0.10502667725086212,968.8497204774219,0.299866646528244,6449.314560008951,0.08760918985517252,0.011958025395870209,36,1212.2113642692566
6363.857733651784,29.008033752441406,0.06467562219282948,6460.546929762217,1050.2951805734635,905.3067227169673,0.00759078050032258,0.02081019843646806,0.011572292400974137,-0.004984122700989246,0.10268999636173248,952.4973609021504,0.2828226685523987,6454.129034808299,0.08760918985517252,0.011141411028802395,37,1241.3398208618164
6373.1376839062,29.173561811447144,0.06324666442121833,6460.546929762217,1023.3663136428199,905.3067227169673,0.005236261989921331,0.03412092614144718,0.02573242950480751,-0.0033707916736602783,0.0642966628074646,954.9411605997085,0.2761034667491913,6451.061520251008,0.08760918985517252,0.006126961670815945,38,1270.6172461509705
6393.710971606853,28.980183839797974,0.06700398189276484,6460.546929762217,1008.1666915445328,905.3067227169673,0.0053262412548065186,0.04166828076722675,0.03392460054203451,-0.005234472919255495,0.06240667775273323,947.4761298548381,0.25390079617500305,6442.430862260895,0.08760918985517252,0.009540614672005177,39,1299.6997239589691
6387.581877211811,29.684069871902466,0.06713670363198995,6460.546929762217,998.8825838152568,905.3067227169673,0.005224662832915783,0.04609688572392362,0.04596126771432008,-0.002744071651250124,0.0590466670691967,946.563703147888,0.23771516978740692,6447.938358034465,0.08760918985517252,0.010840625502169132,40,1329.4870493412018
6369.372891597494,29.952672719955444,0.06773215670423106,6460.546929762217,971.7501086355843,905.3067227169673,0.007553134113550186,0.06105110258589407,0.05273308538108427,-0.0022638358641415834,0.061283331364393234,948.096563255628,0.2305254191160202,6433.808557285258,0.08760918985517252,0.012741349637508392,41,1359.5574667453766
6390.743152041881,29.911723136901855,0.06695269455686478,6460.546929762217,964.7707520710627,905.3067227169673,0.006473998539149761,0.06243670643184534,0.0574024520701211,-0.0016034187283366919,0.05886667221784592,950.3982584924697,0.22039636969566345,6429.182180785521,0.08760918985517252,0.00717852171510458,42,1389.5887143611908
6376.678759310506,30.051681995391846,0.07128864174902333,6460.546929762217,975.6416093756358,905.3067227169673,0.0049978336319327354,0.05829052061939304,0.06140426698259976,-0.001516062649898231,0.04257333651185036,942.368811946551,0.2098466157913208,6423.954818829397,0.08760918985517252,0.004554865416139364,43,1419.747673034668
6386.685666171825,29.80746078491211,0.0709504134828569,6460.546929762217,952.5910159111023,905.3067227169673,0.006041469983756542,0.06860654522135425,0.06390155085464651,-0.000138871357194148,0.05207998678088188,943.9956426734924,0.20937354862689972,6414.802133075867,0.08760918985517252,0.005647696554660797,44,1449.6596202850342
6397.820427380422,30.031503915786743,0.07020350151150158,6460.546929762217,957.344914375623,905.3067227169673,0.007429865188896656,0.06625593340393172,0.0656076515114246,0.0008814328466542065,0.06606332957744598,940.5921973384221,0.19546861946582794,6442.7458387759925,0.08760918985517252,0.009184302762150764,45,1479.792629480362
6363.760338769633,31.598692178726196,0.06914263282832021,6460.546929762217,968.9284699548085,905.3067227169673,0.006310458295047283,0.06439703682216999,0.06345198641156088,-0.0014114122604951262,0.04649999737739563,949.7629239123662,0.2146987020969391,6398.430999831338,0.08760918985517252,0.0054336292669177055,46,1511.4964978694916
6351.237029466756,36.62451696395874,0.06783424552084705,6460.546929762217,969.2923971459072,905.3067227169673,0.007690711412578821,0.06241588297964177,0.06671627599541564,0.00029767033993266523,0.05716000124812126,952.6182910426459,0.20981371402740479,6387.271237147726,0.08760918985517252,0.006675392389297485,47,1548.2392015457153
6340.076523555298,36.33348059654236,0.07063163223087136,6460.546929762217,975.405228837967,905.3067227169673,0.007478702813386917,0.06204431444447469,0.06488545185623751,-0.0019034796860069036,0.050609998404979706,949.8747720537186,0.21089036762714386,6372.231454203339,0.08760918985517252,0.005650740582495928,48,1584.6964230537415
6361.806830546824,36.547690868377686,0.07274739199195746,6460.546929762217,971.6911244242984,905.3067227169673,0.009152458980679512,0.05973887439007169,0.06710160962546695,-0.000859104678966105,0.0636366605758667,942.5429483884177,0.21055257320404053,6388.717890355175,0.08760918985517252,0.007163164671510458,49,1621.3721318244934
6389.486874371592,36.53200149536133,0.07038406590273309,6460.546929762217,966.8784889891941,905.3067227169673,0.005890663713216782,0.060801697279814194,0.06832719274165051,0.0003376482636667788,0.05333666875958443,944.8036420996983,0.19912134110927582,6408.811927959341,0.08760918985517252,0.0059766811318695545,50,1658.014398097992
6371.1727386688235,36.004918575286865,0.06961748755836375,6460.546929762217,966.6170533955892,905.3067227169673,0.005278155207633972,0.06399134386070768,0.06807837074633195,-0.001564627862535417,0.04731666296720505,945.7633479722342,0.18815426528453827,6414.239476139424,0.08760918985517252,0.0052066100761294365,51,1694.1345698833466
6376.047596609852,36.62700343132019,0.0717233545764802,6460.546929762217,955.2861018390655,905.3067227169673,0.004930674098432064,0.069646026943468,0.06985143801669771,-0.0016880246112123132,0.050103336572647095,942.0970889670054,0.19021037220954895,6405.3160294958,0.08760918985517252,0.005770484916865826,52,1730.8804242610931
6343.10442215205,36.72230315208435,0.07529988697253423,6460.546929762217,963.6640864092508,905.3067227169673,0.004644202534109354,0.06492097426041149,0.07025778565474941,-0.0009874003008008003,0.05016999691724777,939.0810867217381,0.19041761755943298,6377.795483480174,0.08760918985517252,0.005208696238696575,53,1767.7282571792603
6360.42678278773,36.0083224773407,0.07523436617575766,6460.546929762217,955.1081767660777,905.3067227169673,0.005631427746266127,0.0697746795057297,0.06925933808507734,0.0001925953692989424,0.06546665728092194,939.9275598306656,0.19161173701286316,6372.808370514424,0.08760918985517252,0.007969598285853863,54,1803.8504660129547
6332.5484940961705,36.02886414527893,0.07385235720330885,6460.546929762217,967.0892980416616,905.3067227169673,0.005699573550373316,0.06569879848639719,0.07102381421707726,0.00014119388652034104,0.0547933392226696,946.1621455637613,0.17977479100227356,6364.010285336812,0.08760918985517252,0.006851638667285442,55,1839.986125946045
6317.941634083812,36.417356729507446,0.07317933399081905,6460.546929762217,969.2546312735874,905.3067227169673,0.008134682662785053,0.06482023265480978,0.07098699611813054,-0.0009636388858780265,0.06692665815353394,943.6040272636413,0.18118320405483246,6374.9062782842,0.08760918985517252,0.007898753508925438,56,1876.497667312622
6341.004874641368,36.79839849472046,0.06981650023615986,6460.546929762217,969.1627009620665,905.3067227169673,0.006117627955973148,0.06631074336938059,0.07003519071097514,-0.00043579767225310206,0.06734666228294373,951.7810127735138,0.1926639974117279,6373.890124403992,0.08760918985517252,0.008906171657145023,57,1913.4389867782593
6363.123912636158,36.06454157829285,0.07293403077897283,6460.546929762217,961.6159462871551,905.3067227169673,0.0045460606925189495,0.06474900663731502,0.07048799186788837,-0.001781382947228849,0.05379332974553108,940.9128402442933,0.18896731734275818,6400.145343834077,0.08760918985517252,0.005757822189480066,58,1949.6319181919098
6366.85702326416,35.89883255958557,0.07512606741342404,6460.546929762217,954.6654712082544,905.3067227169673,0.004859397653490305,0.06876154437280714,0.07161333317459327,-0.0011222332250326872,0.05319666862487793,938.5013836005528,0.1730065941810608,6388.466597170412,0.08760918985517252,0.006275611463934183,59,1985.6599361896515
6379.939208919881,36.406179904937744,0.07142848391866742,6460.546929762217,950.16630575943,905.3067227169673,0.005046662408858538,0.07047676368948659,0.07165035710347771,0.0003504477790556848,0.05477999523282051,946.8955234025318,0.16439928114414215,6389.035084578602,0.08760918985517252,0.006803289987146854,60,2022.18563580513
6350.193845186564,36.45514965057373,0.07374914211343221,6460.546929762217,954.7305839436849,905.3067227169673,0.00491713359951973,0.06914325277756689,0.07253228232860948,-0.0003589607949834317,0.05987333133816719,940.9799877831141,0.17468664050102234,6388.002558358969,0.08760918985517252,0.007325173355638981,61,2058.7328605651855
6393.727279863382,36.339664459228516,0.068104841824174,6460.546929762217,949.1843804534276,905.3067227169673,0.006462735589593649,0.0690126158627708,0.07226631308412035,0.0031528007239103317,0.06347666680812836,952.2517626806896,0.1694754660129547,6406.732359024048,0.08760918985517252,0.01026152353733778,62,2095.1598920822144
6365.940728120269,30.66500425338745,0.07074325842360828,6460.546929762217,948.7181988862357,905.3067227169673,0.0063351839780807495,0.07172246878364809,0.07064505733715086,-0.0006411353242583573,0.060693323612213135,945.057517745336,0.17155271768569946,6408.30895543162,0.08760918985517252,0.0076158056035637856,63,2125.9549374580383
6341.034906422881,30.33988881111145,0.0696793576592762,6460.546929762217,989.463685107867,905.3067227169673,0.005778350401669741,0.05216803899816465,0.07248035842228202,-0.0010685913730412722,0.06826666742563248,953.273129717509,0.17936931550502777,6363.457579261424,0.08760918985517252,0.009063011035323143,64,2156.389548063278
6336.407346237588,30.582539319992065,0.08223315772849724,6460.546929762217,987.5535766140619,905.3067227169673,0.009894775226712227,0.05578148586958268,0.06089684987191904,-0.0017660940065979958,0.08960332721471786,926.3596880343756,0.1904781311750412,6365.788251537729,0.08760918985517252,0.01813690923154354,65,2187.066117286682
6356.1622803154505,30.058176279067993,0.075419620955935,6460.546929762217,984.0588401139577,905.3067227169673,0.007518727332353592,0.056661126082595936,0.06384466585922617,-0.0004558846412692219,0.07680000364780426,941.591908724467,0.19559428095817566,6381.910972917936,0.08760918985517252,0.018246274441480637,66,2217.228985309601
6361.861711001536,30.08259606361389,0.07680325716823443,6460.546929762217,964.9844195934933,905.3067227169673,0.006060126703232527,0.06515677909099177,0.06894792239047574,-0.0014912835322320461,0.0623033344745636,939.7696331834794,0.18619030714035034,6370.426844008686,0.08760918985517252,0.007880187593400478,67,2247.4365363121033
6328.171728264159,29.889981508255005,0.07966853359685987,6460.546929762217,972.9836208569209,905.3067227169673,0.006405428051948547,0.06197869036726807,0.07049095819502053,-0.002432555425912142,0.06562668085098267,933.545929845492,0.17756260931491852,6364.35352466273,0.08760918985517252,0.010014515370130539,68,2277.434479236603
6350.002518809356,29.99756169319153,0.07987415452563693,6460.546929762217,954.3873450161616,905.3067227169673,0.006377453915774822,0.06935843116437752,0.07215329071100737,-5.688191231456585e-05,0.07076333463191986,934.5843120663961,0.17156121134757996,6369.006000866647,0.08760918985517252,0.01036975346505642,69,2307.5409021377563
6365.601988032785,30.155383348464966,0.07823754747734864,6460.546929762217,958.18040239048,905.3067227169673,0.005786063615232706,0.06830133967623041,0.07386025256272305,-0.000813871156424284,0.06632666289806366,938.123517097791,0.17534226179122925,6365.035341917674,0.08760918985517252,0.008115669712424278,70,2337.791437149048
6359.453627605439,30.0562686920166,0.07699242466734352,6460.546929762217,949.7126359329225,905.3067227169673,0.0072695473209023476,0.0723553780572696,0.07484034240924149,-0.0015520043671131134,0.05096999928355217,940.2524474140804,0.17058750987052917,6365.0239334985345,0.08760918985517252,0.0057732462882995605,71,2367.9686682224274
6337.243394085134,29.612258672714233,0.08051646298083388,6460.546929762217,945.8511099691391,905.3067227169673,0.005738789215683937,0.07579623155666976,0.07652137367204878,0.00042260903865098953,0.0690000057220459,935.2740542090734,0.16698648035526276,6352.053940143839,0.08760918985517252,0.009215128608047962,72,2397.689028978348
6363.794452146048,34.75883364677429,0.07947067782141451,6460.546929762217,945.903909011523,905.3067227169673,0.007037342991679907,0.0734307175486249,0.07503843160645306,0.0005096258246339858,0.0737600028514862,930.3730756025315,0.1744270771741867,6378.581300414937,0.08760918985517252,0.010614408180117607,73,2432.5580847263336
6352.573742541351,35.08042240142822,0.07994701229135284,6460.546929762217,942.162042857488,905.3067227169673,0.006321934517472982,0.07616498873061844,0.0753300383656946,-0.0015887500485405326,0.060976672917604446,932.2492083082199,0.16439341008663177,6365.982042685241,0.08760918985517252,0.007330256048589945,74,2467.7602014541626
6345.66182373759,33.83313512802124,0.08304610707588303,6460.546929762217,939.8942464551926,905.3067227169673,0.006484685931354761,0.07690623552256957,0.07427012747344973,-0.000869808136485517,0.06088999658823013,926.1212135883968,0.16616295278072357,6351.699586089019,0.08760918985517252,0.007586060557514429,75,2501.739581346512
6339.510785309091,35.64801216125488,0.08219614391726428,6460.546929762217,952.7668128379186,905.3067227169673,0.006965270731598139,0.07117825794059214,0.0757189815493187,-0.0010617387015372515,0.06915334612131119,928.788434167544,0.16334214806556702,6354.207741084339,0.08760918985517252,0.009961568750441074,76,2537.4710516929626
6328.2769975319925,35.81251239776611,0.08450102420468276,6460.546929762217,950.7124263671237,905.3067227169673,0.006540472619235516,0.07414235348012597,0.07679963327916967,0.00041415897430852056,0.06240332871675491,923.0307846244177,0.1586643010377884,6358.237550370535,0.08760918985517252,0.008318616077303886,77,2573.422592163086
6361.7639436761465,36.338889360427856,0.0831837474616583,6460.546929762217,936.0882385864259,905.3067227169673,0.006311663426458836,0.07858771231077114,0.07696800460605598,-0.0008964856970123947,0.06405667215585709,927.123783832868,0.152158722281456,6352.021947570394,0.08760918985517252,0.009275855496525764,78,2609.8701758384705
6349.1391625490305,36.19932842254639,0.08081163247213835,6460.546929762217,955.5126081380845,905.3067227169673,0.006681510712951422,0.0700940291017381,0.07782292162365692,0.0007647225866094232,0.07058333605527878,933.2459186706543,0.15073978900909424,6351.145775969492,0.08760918985517252,0.011072007939219475,79,2646.169617176056
6366.203193253479,34.417280197143555,0.08408082916724384,6460.546929762217,938.0834972521465,905.3067227169673,0.006093117408454418,0.07706596441672281,0.07642198219995804,-0.0017927760491147637,0.0653633400797844,921.9814259977342,0.15701457858085632,6378.585586660258,0.08760918985517252,0.00970053393393755,80,2680.6871032714844
6316.79036576416,33.702325105667114,0.08300156190161954,6460.546929762217,960.6104611584345,905.3067227169673,0.006545450538396835,0.06980001489328984,0.07734548669363896,-0.0005996891995891929,0.06812334060668945,928.3221264403661,0.15953285992145538,6348.053717069245,0.08760918985517252,0.009682763367891312,81,2714.508973121643
6343.927342901255,34.17194104194641,0.07747747656607533,6460.546929762217,960.8224646116894,905.3067227169673,0.009117420762777328,0.06771136301428474,0.07542941838926946,0.0015296207275241613,0.0845266655087471,938.269753812472,0.15258800983428955,6358.856931811828,0.08760918985517252,0.015213025733828545,82,2748.813697576523
6323.302284299824,32.91188192367554,0.08516062929817242,6460.546929762217,952.0148975744246,905.3067227169673,0.006425642874091864,0.07395105789670045,0.07626313542142919,-0.0016861887415871024,0.07333000004291534,927.0438133284254,0.15986290574073792,6322.311973498536,0.08760918985517252,0.012712202966213226,83,2781.8331854343414
6317.160706142426,31.82144856452942,0.08792686889790026,6460.546929762217,951.4580642350516,905.3067227169673,0.0061480095610022545,0.07419048397067861,0.07295011257486246,0.0001230667403433472,0.07484666258096695,919.3540969047547,0.17540179193019867,6331.919690755159,0.08760918985517252,0.01124545093625784,84,2813.7721588611603
6313.511519909465,31.60635256767273,0.08424457218505664,6460.546929762217,954.4746059506734,905.3067227169673,0.00557494442909956,0.07296180100990418,0.07651028984120076,-0.0009216947364620864,0.06936667114496231,927.1743603591921,0.15862685441970825,6333.40550311259,0.08760918985517252,0.00968052726238966,85,2845.4880590438843
6332.528031295676,32.42168736457825,0.08448681479928961,6460.546929762217,941.9836364736558,905.3067227169673,0.00617531593888998,0.07802128082111773,0.07761544055127241,-0.00033774226903915405,0.06783000379800797,931.1499407405853,0.15616531670093536,6329.867797940979,0.08760918985517252,0.010784308426082134,86,2878.0112431049347
6318.040462099965,32.6313271522522,0.0854933978647118,6460.546929762217,941.8495073957445,905.3067227169673,0.0063788630068302155,0.07822746258511404,0.07784546539818897,-0.0032129406463354826,0.07047999650239944,927.4800613876979,0.15319520235061646,6317.71224189331,0.08760918985517252,0.012178387492895126,87,2910.742615699768
6315.605058967285,32.76737666130066,0.08402601519556814,6460.546929762217,954.2290284051896,905.3067227169673,0.006238163448870182,0.07210446083962266,0.07549625594184145,-0.0008241100003942847,0.07171999663114548,930.5222382332485,0.15927505493164062,6320.573940217286,0.08760918985517252,0.01213151030242443,88,2943.6366498470306
6316.516920851644,32.727928161621094,0.08770415335428938,6460.546929762217,945.5762628510794,905.3067227169673,0.005783476866781712,0.0772176998193988,0.07653216416843121,-0.0018250232096761465,0.06187666580080986,922.6569600337347,0.14997617900371552,6327.463866605174,0.08760918985517252,0.008999010547995567,89,2976.4793989658356
6293.850828700866,28.065053701400757,0.08557141433907578,6460.546929762217,944.9675645961761,905.3067227169673,0.006158826872706413,0.07967919646434185,0.0794638809683383,0.0030273350421339273,0.07174999266862869,930.6946753457388,0.14396044611930847,6313.972062000478,0.08760918985517252,0.013440592214465141,90,3004.664566040039
6294.055070221964,28.350821018218994,0.08736015471737887,6460.546929762217,953.6272357028325,905.3067227169673,0.006992810871452093,0.07550648936910809,0.0786298393957532,0.0020713224075734615,0.07540667802095413,926.3410723431906,0.14273837208747864,6306.890981841227,0.08760918985517252,0.015177409164607525,91,3033.1258194446564
6324.640428670145,28.28856658935547,0.08822338487247114,6460.546929762217,931.3084044068654,905.3067227169673,0.006419752724468708,0.08216482611485965,0.07821530010985307,0.000454883644124493,0.0706833228468895,923.567343082428,0.14868490397930145,6316.027016442921,0.08760918985517252,0.012003565207123756,92,3061.5113275051117
